shouldReplace	verb	genre	number	noun	verbFreq	nounFreq
True	monopoliser	feminine	singular	monopolisation	0	17
True	monter	masculine	singular	montage	0	7238
True	monter	feminine	singular	montaison	0	17
True	monter	feminine	singular	montée	0	3656
True	monter	feminine	singular	monte	0	6574
True	monter	feminine	singular	monture	0	538
True	montrer	feminine	singular	montre	0	11885
True	monumentaliser	feminine	singular	monumentalisation	0	4
True	moquer	feminine	singular	moquerie	0	95
True	moraliser	feminine	singular	moralisation	0	32
True	morceler	masculine	singular	morcèlement	0	2
True	morceler	masculine	singular	morcellement	0	215
True	mordancer	masculine	singular	mordançage	0	8
True	mordiller	masculine	singular	mordillement	0	2
True	mordillonner	masculine	singular	mordillement	0	2
True	mordre	feminine	singular	morsure	0	308
True	mornifler	feminine	singular	mornifle	0	2
True	mortaiser	masculine	singular	mortaisage	0	2
True	mortifier	feminine	singular	mortification	0	55
True	motiver	feminine	singular	motivation	0	1613
True	motoriser	feminine	singular	motorisation	0	1517
True	moucharder	masculine	singular	mouchardage	0	1
True	moucher	masculine	singular	mouchage	0	9
True	moudre	masculine	singular	moulage	0	334
True	moudre	feminine	singular	mouture	0	258
True	mouiller	masculine	singular	mouillage	0	341
True	mouiller	masculine	singular	mouillement	0	5
True	mouiller	feminine	singular	mouillure	0	22
True	mouler	masculine	singular	moulage	0	334
True	mouliner	masculine	singular	moulinage	0	19
True	moulurer	masculine	singular	moulurage	0	1
True	mourir	feminine	singular	mort	0	85721
True	mousser	masculine	singular	moussage	0	3
True	moutonner	masculine	singular	moutonnage	0	1
True	moutonner	masculine	singular	moutonnement	0	3
True	mouvoir	feminine	singular	locomotion	0	254
True	mouvoir	feminine	singular	motion	0	2120
True	mouvoir	masculine	singular	mouvement	0	34552
True	moyenner	masculine	singular	moyennage	0	7
True	mugir	masculine	singular	mugissement	0	5
True	muloter	masculine	singular	mulotage	0	3
True	multiplier	feminine	singular	multiplication	0	2331
True	municipaliser	feminine	singular	municipalisation	0	5
True	munir	feminine	singular	munition	0	713
True	munitionner	feminine	singular	munition	0	713
True	mûrir	masculine	singular	mûrissage	0	2
True	mûrir	masculine	singular	mûrissement	0	36
True	murmurer	masculine	singular	murmure	0	175
True	museler	masculine	singular	muselage	0	5
True	museler	masculine	singular	musellement	0	2
True	musicaliser	feminine	singular	musicalisation	0	2
True	musiquer	feminine	singular	musicalisation	0	2
True	musiquer	feminine	singular	musication	0	1
True	muter	masculine	singular	mutage	0	11
True	muter	feminine	singular	mutation	0	2468
True	mutiler	feminine	singular	mutilation	0	163
True	mutiner	feminine	singular	mutinerie	0	415
True	mystifier	feminine	singular	mystification	0	169
True	mythifier	feminine	singular	mythification	0	10
True	mythologiser	feminine	singular	mythologisation	0	2
True	nager	feminine	singular	nage	0	2656
True	nager	feminine	singular	natation	0	2775
True	naître	feminine	singular	naissance	0	24540
True	napper	masculine	singular	nappage	0	13
True	narguer	feminine	singular	nargue	0	13
True	narrer	feminine	singular	narration	0	808
True	nasaliser	feminine	singular	nasalisation	0	78
True	nasiller	masculine	singular	nasillement	0	1
True	nasonner	masculine	singular	nasonnement	0	1
True	nationaliser	feminine	singular	nationalisation	0	532
True	natter	masculine	singular	nattage	0	2
True	naturaliser	feminine	singular	naturalisation	0	211
True	naufrager	masculine	singular	naufrage	0	1263
True	navaliser	feminine	singular	navalisation	0	1
True	naviguer	feminine	singular	navigation	0	5381
True	nazifier	feminine	singular	nazification	0	5
True	néantir	feminine	singular	néantisation	0	5
True	néantiser	feminine	singular	néantisation	0	5
True	nébuliser	feminine	singular	nébulisation	0	10
True	nécessiter	feminine	singular	nécessitation	0	4
True	nécroser	feminine	singular	nécrose	0	180
True	négativer	feminine	singular	négativation	0	2
True	négliger	feminine	singular	négligence	0	282
True	négocier	masculine	singular	négoce	0	322
True	négocier	feminine	singular	négociation	0	1216
True	nervurer	masculine	singular	nervurage	0	2
True	nervurer	feminine	singular	nervuration	0	5
True	nettoyer	masculine	singular	nettoiement	0	22
True	nettoyer	masculine	singular	nettoyage	0	1172
True	neutraliser	feminine	singular	neutralisation	0	282
True	neutrodyner	masculine	singular	neutrodynage	0	6
True	niaiser	feminine	singular	niaiserie	0	16
True	nickeler	masculine	singular	nickelage	0	16
True	nidifier	feminine	singular	nidification	0	363
True	nieller	masculine	singular	niellage	0	1
True	nier	feminine	singular	négation	0	928
True	niquer	masculine	singular	niquage	0	1
True	nitrater	feminine	singular	nitratation	0	3
True	nitrer	feminine	singular	nitration	0	22
True	nitrifier	feminine	singular	nitrification	0	22
True	nitrurer	feminine	singular	nitruration	0	13
True	niveler	masculine	singular	nivelage	0	3
True	niveler	feminine	singular	nivelée	0	11
True	niveler	feminine	singular	nivellation	0	1
True	niveler	masculine	singular	nivellement	0	164
True	noircir	masculine	singular	noircissement	0	24
True	nomadiser	feminine	singular	nomadisation	0	5
True	nombrer	feminine	singular	numération	0	992
True	nominaliser	feminine	singular	nominalisation	0	4
True	nominer	feminine	singular	nomination	0	5094
True	nommer	feminine	singular	nomination	0	5094
True	nommer	masculine	singular	nommage	0	651
True	normaliser	feminine	singular	normalisation	0	1029
True	normer	feminine	singular	normation	0	2
True	notarier	feminine	singular	notarisation	0	2
True	noter	feminine	singular	notation	0	2852
True	notifier	feminine	singular	notification	0	204
True	nouer	masculine	singular	nouage	0	14
True	nouer	masculine	singular	nouement	0	1
True	nourrir	masculine	singular	nourrissage	0	54
True	nourrir	masculine	singular	nourrissement	0	1
True	nover	feminine	singular	novation	0	23
True	noyauter	masculine	singular	noyautage	0	36
True	noyer	feminine	singular	noyade	0	313
True	noyer	masculine	singular	noyage	0	8
True	nuancer	masculine	singular	nuancement	0	1
True	nucléariser	feminine	singular	nucléarisation	0	8
True	nuire	feminine	singular	nuisance	0	168
True	nullifier	feminine	singular	nullification	0	6
True	numériser	feminine	singular	numérisation	0	357
True	numéroter	masculine	singular	numérotage	0	18
True	numéroter	feminine	singular	numérotation	0	1134
True	obéir	feminine	singular	obéissance	0	684
True	objecter	feminine	singular	objection	0	582
True	objectiver	feminine	singular	objectivation	0	38
True	oblitérer	feminine	singular	oblitération	0	171
True	obnubiler	feminine	singular	obnubilation	0	15
True	obscurcir	masculine	singular	obscurcissement	0	24
True	obséder	feminine	singular	obsession	0	676
True	observer	feminine	singular	observance	0	284
True	observer	feminine	singular	observation	0	5188
True	obstiner	feminine	singular	obstination	0	151
True	obstruer	feminine	singular	obstruction	0	370
True	obtenir	feminine	singular	obtention	0	1773
True	obturer	feminine	singular	obturation	0	99
True	occidentaliser	feminine	singular	occidentalisation	0	63
True	occire	feminine	singular	occision	0	1
True	occlure	feminine	singular	occlusion	0	218
True	occulter	masculine	singular	occultage	0	1
True	occulter	feminine	singular	occultation	0	180
True	occultiser	masculine	singular	occultisme	0	247
True	occuper	feminine	singular	occupation	0	8294
True	octavier	feminine	singular	octaviation	0	8
True	octroyer	masculine	singular	octroi	0	566
True	oeillader	feminine	singular	oeillade	0	3
True	oeuvrer	masculine	singular	oeuvrage	0	1
True	oeuvrer	feminine	singular	oeuvre	0	4291
True	oeuvrer	masculine	singular	ouvrage	0	16150
True	offenser	feminine	singular	offense	0	233
True	officialiser	feminine	singular	officialisation	0	91
True	officier	masculine	singular	office	0	7106
True	offrir	feminine	singular	oblation	0	27
True	offrir	feminine	singular	offrande	0	512
True	offrir	feminine	singular	offre	0	10805
True	oindre	feminine	singular	onction	0	189
True	ombrager	masculine	singular	ombragement	0	1
True	omettre	feminine	singular	omission	0	152
True	ondoyer	masculine	singular	ondoiement	0	5
True	onduler	feminine	singular	ondulation	0	69
True	opacifier	feminine	singular	opacification	0	24
True	opérer	feminine	singular	opération	0	12904
True	opposer	feminine	singular	opposition	0	12236
True	oppresser	feminine	singular	oppression	0	576
True	opprimer	feminine	singular	oppression	0	576
True	opter	feminine	singular	option	0	3134
True	optimaliser	feminine	singular	optimalisation	0	3
True	optimiser	feminine	singular	optimisation	0	722
True	orbiter	feminine	singular	orbitation	0	9
True	orchestrer	feminine	singular	orchestration	0	489
True	ordonnancer	masculine	singular	ordonnancement	0	287
True	ordonner	feminine	singular	ordonnance	0	2526
True	ordonner	masculine	singular	ordre	0	74646
True	organiser	feminine	singular	organisation	0	24914
True	organsiner	masculine	singular	organsinage	0	2
True	orientaliser	feminine	singular	orientalisation	0	3
True	orienter	feminine	singular	orientation	0	4296
True	ornementer	feminine	singular	ornementation	0	268
True	orner	masculine	singular	ornement	0	800
True	osciller	feminine	singular	oscillation	0	367
True	ossifier	feminine	singular	ossification	0	76
True	ostraciser	feminine	singular	ostracisation	0	3
True	ostraciser	masculine	singular	ostracisme	0	160
True	oublier	masculine	singular	oubli	0	1392
True	ouiller	masculine	singular	ouillage	0	12
True	ourdir	masculine	singular	ourdissage	0	14
True	outrager	masculine	singular	outrage	0	340
True	outrecuider	feminine	singular	outrecuidance	0	10
True	outrer	feminine	singular	outrance	0	247
True	ouvrer	feminine	singular	ouvraison	0	2
True	ouvrir	feminine	singular	ouverture	0	13550
True	ovariectomiser	feminine	singular	ovariectomie	0	12
True	ovationner	feminine	singular	ovation	0	114
True	ovuler	feminine	singular	ovulation	0	133
True	oxyder	feminine	singular	oxydation	0	908
True	oxygéner	feminine	singular	oxygénation	0	100
True	ozoner	feminine	singular	ozonation	0	1
True	ozoner	feminine	singular	ozonisation	0	4
True	ozoniser	feminine	singular	ozonisation	0	4
True	pacager	masculine	singular	pacage	0	55
True	pacifier	feminine	singular	pacification	0	404
True	pacquer	masculine	singular	pacquage	0	1
True	paginer	feminine	singular	pagination	0	155
True	paillarder	feminine	singular	paillardise	0	10
True	pailler	masculine	singular	paillage	0	13
True	pailleter	masculine	singular	pailletage	0	1
True	paître	masculine	singular	pacage	0	55
True	paître	feminine	singular	paisson	0	7
True	paître	masculine	singular	pâturage	0	230
True	palabrer	feminine	singular	palabre	0	24
True	palabrer	masculine	singular	palabre	0	24
True	palataliser	feminine	singular	palatalisation	0	79
True	palettiser	feminine	singular	palettisation	0	3
True	palinodier	feminine	singular	palinodie	0	12
True	pâlir	masculine	singular	pâlissement	0	1
True	palisser	masculine	singular	palissage	0	17
True	palmer	masculine	singular	palmage	0	6
True	palper	masculine	singular	palpage	0	1
True	palper	feminine	singular	palpation	0	103
True	palpiter	feminine	singular	palpitation	0	11
True	pâmer	feminine	singular	pâmoison	0	5
True	panacher	masculine	singular	panachage	0	34
True	panifier	feminine	singular	panification	0	16
True	paniquer	feminine	singular	panique	0	1282
True	panser	masculine	singular	pansage	0	13
True	panser	masculine	singular	pansement	0	62
True	panthéoniser	feminine	singular	panthéonisation	0	8
True	pantoufler	masculine	singular	pantouflage	0	10
True	paperasser	feminine	singular	paperasserie	0	12
True	papillonner	masculine	singular	papillonnement	0	1
True	papilloter	masculine	singular	papillotement	0	4
True	papoter	masculine	singular	papotage	0	18
True	paqueter	masculine	singular	paquetage	0	97
True	parachever	masculine	singular	parachèvement	0	27
True	parachuter	masculine	singular	parachutage	0	134
True	parader	feminine	singular	parade	0	2823
True	paraffiner	masculine	singular	paraffinage	0	2
True	paraisonner	feminine	singular	paraison	0	11
True	paraître	feminine	singular	parution	0	3517
True	paralléliser	feminine	singular	parallélisation	0	22
True	paralyser	feminine	singular	paralysation	0	1
True	paraphraser	masculine	singular	paraphrasage	0	2
True	paraphraser	feminine	singular	paraphrase	0	153
True	parasiter	masculine	singular	parasitage	0	21
True	parcelliser	feminine	singular	parcellisation	0	12
True	parcourir	masculine	singular	parcours	0	11516
True	pardonner	masculine	singular	pardon	0	1205
True	parer	feminine	singular	parade	0	2823
True	parer	masculine	singular	parage	0	40
True	paresser	feminine	singular	paresse	0	253
True	parfumer	masculine	singular	parfumage	0	2
True	parier	masculine	singular	pari	0	734
True	parjurer	masculine	singular	parjure	0	88
True	parkériser	feminine	singular	parkérisation	0	7
True	parlementer	feminine	singular	parlementation	0	1
True	parler	masculine	singular	parlage	0	1
True	parler	masculine	singular	parlement	0	14353
True	parler	masculine	singular	parler	0	10635
True	parler	feminine	singular	parlure	0	1
True	parler	feminine	singular	parole	0	4259
True	parloter	feminine	singular	parlote	0	4
True	parlotter	feminine	singular	parlotte	0	5
True	parodier	feminine	singular	parodie	0	1452
True	paroxyser	masculine	singular	paroxysme	0	309
True	parquer	masculine	singular	parcage	0	8
True	parquer	masculine	singular	parking	0	1005
True	parquer	masculine	singular	parquement	0	1
True	parqueter	masculine	singular	parquetage	0	1
True	parrainer	masculine	singular	parrainage	0	432
True	partager	masculine	singular	partage	0	6550
True	participer	feminine	singular	participation	0	9022
True	particulariser	feminine	singular	particularisation	0	6
True	partir	masculine	singular	départ	0	15571
True	partir	feminine	singular	partance	0	150
True	partouzer	feminine	singular	partouze	0	18
True	pasquiner	feminine	singular	pasquinade	0	6
True	passeriller	masculine	singular	passerillage	0	8
True	passer	masculine	singular	pas	0	451596
True	passer	masculine	singular	passage	0	17831
True	passer	feminine	singular	passation	0	408
True	passer	feminine	singular	passée	0	2317
True	passer	feminine	singular	passe	0	20728
True	passiver	feminine	singular	passivation	0	17
